event_id,schedule_type,date,weekday,start_time,end_time,recurrence,faculty,course,stream,language,group_block,group_or_stream,faculty_course_stream,teacher_abbr,teacher_name,teacher_name_full,room,location,topic,needs_review,source_file,source_row,raw_line,search_blob,teacher_alias_blob,group_alias_blob,teacher_date_key,group_time_key
P0107,Практические занятия,,Понедельник,14:50,17:50,еженедельно,"МФИУ, General Medicine",2.0,2 поток,RU,"МФИУ, General Medicine 2 поток",6212,"МФИУ, General Medicine / 2 курс / 2 поток",ТП,Голодок Татьяна Петровна,Голодок Татьяна Петровна,142-2,,,,Расписание_26_08_ФИНАЛ.docx,,6212 ТП 142-2,практические занятия | понедельник | 14:50 | 17:50 | 6212 | тп | голодок татьяна павловна | 142-2,ТП | Голодок Татьяна Павловна | Павловна | Г Т П,6212 | 6212 group | group 6212 | гр 6212 | группа 6212,ТП | ,6212 | Понедельник | 14:50-17:50
P0108,Практические занятия,,Вторник,14:50,17:50,еженедельно,Лечебный факультет,2.0,2 поток,RU,Лечебный факультет 2 поток,1213,Лечебный факультет / 2 курс / 2 поток,СИН,Семененя Игорь Николаевич,Семененя Игорь Николаевич,128,,,,Расписание_26_08_ФИНАЛ.docx,,1213 СИН 128,практические занятия | вторник | 14:50 | 17:50 | 1213 | син | семененя игорь николаевич | 128,СИН | Семененя Игорь Николаевич | Николаевич | С И Н,1213 | 1213 group | group 1213 | гр 1213 | группа 1213,СИН | ,1213 | Вторник | 14:50-17:50
P0109,Практические занятия,,Четверг,14:50,17:50,еженедельно,"МФИУ, General Medicine",2.0,2 поток,RU,"МФИУ, General Medicine 2 поток",6209,"МФИУ, General Medicine / 2 курс / 2 поток",СИА,Сергеев Иван Алексеевич,Сергеев Иван Алексеевич,102,,,,Расписание_26_08_ФИНАЛ.docx,,6209  СИА 102,практические занятия | четверг | 14:50 | 17:50 | 6209 | сиа | сергеев иван александрович | 102,СИА | Сергеев Иван Алексеевич | Александрович | С И А,6209 | 6209 group | group 6209 | гр 6209 | группа 6209,СИА | ,6209 | Четверг | 14:50-17:50
P0110,Практические занятия,,Четверг,14:50,17:50,еженедельно,"МФИУ, General Medicine",2.0,2 поток,RU,"МФИУ, General Medicine 2 поток",6213,"МФИУ, General Medicine / 2 курс / 2 поток",ВД,Водянова Валерия Дмитриевна,Водянова Валерия Дмитриевна,142-1,,,,Расписание_26_08_ФИНАЛ.docx,,6213  ВД 142-1,практические занятия | четверг | 14:50 | 17:50 | 6213 | вд | водянова виктория дмитриевна | 142-1,ВД | Водянова Валерия Дмитриевна | Дмитриевна | В В Д,6213 | 6213 group | group 6213 | гр 6213 | группа 6213,ВД | ,6213 | Четверг | 14:50-17:50
P0111,Практические занятия,,Четверг,14:50,17:50,еженедельно,"МФИУ, General Medicine",2.0,2 поток,RU,"МФИУ, General Medicine 2 поток",6214,"МФИУ, General Medicine / 2 курс / 2 поток",МО,Абаимова Маргарита Омистеровна,Абаимова Маргарита Омистеровна,130,,,,Расписание_26_08_ФИНАЛ.docx,,6214  МО 130,практические занятия | четверг | 14:50 | 17:50 | 6214 | мо | абаимова мария олеговна | 130,МО | Абаимова Мария Олеговна | Олеговна | А М О,6214 | 6214 group | group 6214 | гр 6214 | группа 6214,МО | ,6214 | Четверг | 14:50-17:50
P0112,Практические занятия,,Четверг,14:50,17:50,еженедельно,"МФИУ, General Medicine",2.0,2 поток,RU,"МФИУ, General Medicine 2 поток",6215,"МФИУ, General Medicine / 2 курс / 2 поток",ЛХ,Эль Сахмарани Латифа Холедовна,Эль Сахмарани Латифа Холедовна,142-2,,,,Расписание_26_08_ФИНАЛ.docx,,6215  ЛХ 142-2,практические занятия | четверг | 14:50 | 17:50 | 6215 | лх | эль самархани латифа холедовна | 142-2,ЛХ | Эль Сахмарани Латифа Холедовна | Холедовна | Э С Л Х,6215 | 6215 group | group 6215 | гр 6215 | группа 6215,ЛХ | ,6215 | Четверг | 14:50-17:50
P0113,Практические занятия,,Вторник,15:00,18:00,еженедельно,Педиатрический факультет,2.0,,RU,Педиатрический факультет ,2205,Педиатрический факультет / 2 курс,ТГ,Северина Татьяна Геннадьевна,Северина Татьяна Геннадьевна,133,,,,Расписание_26_08_ФИНАЛ.docx,,2205 ТГ 133,практические занятия | вторник | 15:00 | 18:00 | 2205 | тг | северина татьяна геннадьевна | 133,ТГ | Северина Татьяна Геннадьевна | Геннадьевна | С Т Г,2205 | 2205 group | group 2205 | гр 2205 | группа 2205,ТГ | ,2205 | Вторник | 15:00-18:00
P0114,Практические занятия,,Вторник,15:00,18:00,еженедельно,Педиатрический факультет,2.0,,RU,Педиатрический факультет ,2206,Педиатрический факультет / 2 курс,АГ,Чабан Алла Геннадьевна,Чабан Алла Геннадьевна,142-1,,,,Расписание_26_08_ФИНАЛ.docx,,2206  АГ 142-1,практические занятия | вторник | 15:00 | 18:00 | 2206 | аг | чабан анна геннадьевна | 142-1,АГ | Чабан Анна Геннадьевна | Геннадьевна | Ч А Г,2206 | 2206 group | group 2206 | гр 2206 | группа 2206,АГ | ,2206 | Вторник | 15:00-18:00
P0115,Практические занятия,,Вторник,15:00,18:00,еженедельно,Педиатрический факультет,2.0,,RU,Педиатрический факультет ,2213,Педиатрический факультет / 2 курс,ПАИ,Печурский Алексей Ильич,Печурский Алексей Ильич,143,,,,Расписание_26_08_ФИНАЛ.docx,,2213  ПАИ 143,практические занятия | вторник | 15:00 | 18:00 | 2213 | паи | печурский александр игоревич | 143,ПАИ | Печурский Александр Игоревич | Игоревич | П А И,2213 | 2213 group | group 2213 | гр 2213 | группа 2213,ПАИ | ,2213 | Вторник | 15:00-18:00
P0116,Практические занятия,,Пятница,15:00,18:00,еженедельно,Педиатрический факультет,2.0,,RU,Педиатрический факультет ,2201,Педиатрический факультет / 2 курс,МО,Абаимова Маргарита Омистеровна,Абаимова Маргарита Омистеровна,142-1,,,,Расписание_26_08_ФИНАЛ.docx,,2201  МО 142-1,практические занятия | пятница | 15:00 | 18:00 | 2201 | мо | абаимова мария олеговна | 142-1,МО | Абаимова Мария Олеговна | Олеговна | А М О,2201 | 2201 group | group 2201 | гр 2201 | группа 2201,МО | ,2201 | Пятница | 15:00-18:00
P0117,Практические занятия,,Пятница,15:00,18:00,еженедельно,Педиатрический факультет,2.0,,RU,Педиатрический факультет ,2203,Педиатрический факультет / 2 курс,ВС,Внешний совместитель / ФИО не установлено,Внешний совместитель / ФИО не установлено,142-2,,,ВС: ФИО не установлено,Расписание_26_08_ФИНАЛ.docx,,2203  ВС 142-2,практические занятия | пятница | 15:00 | 18:00 | 2203 | вс | внешний совместитель / фио не установлено | 142-2,ВС | Внешний совместитель / ФИО не установлено | установлено | В с / Ф н у,2203 | 2203 group | group 2203 | гр 2203 | группа 2203,ВС | ,2203 | Пятница | 15:00-18:00
P0118,Практические занятия,,Пятница,15:30,18:30,еженедельно,Педиатрический факультет,2.0,,RU,Педиатрический факультет ,2202,Педиатрический факультет / 2 курс,ЕМО,Корниенко Елизавета Маргарита Олеговна,Корниенко Елизавета Маргарита Олеговна,133,,,,Расписание_26_08_ФИНАЛ.docx,,2202  ЕМО 133,практические занятия | пятница | 15:30 | 18:30 | 2202 | емо | корниенко елена михайловна олеговна | 133,ЕМО | Корниенко Елена Михайловна Олеговна | Олеговна | К Е М О,2202 | 2202 group | group 2202 | гр 2202 | группа 2202,ЕМО | ,2202 | Пятница | 15:30-18:30
